transaction date,transaction number,product type,product scent,product size,cash or card,loyalty number,customer name,loyalty tier,loyalty discount,quantity,sales before discount,sales after discount,profit
2023-02-24,240223017.0,Bar,Citrus Breeze,1x,Card,1007455.0,Kelvin Middis,Bronze,0.05,1.0,0.81,0.77,0.02
2023-02-24,240223018.0,Bar,Coconut Dream,4x,Card,1008697.0,Pearle Attenburrow,,0.0,1.0,9.63,9.63,4.45
2023-02-24,240223018.0,Liquid,Rose Garden,0.25L,Card,1008697.0,Pearle Attenburrow,,0.0,4.0,7.6,7.6,0.16
2023-02-24,240223019.0,Bar,Fresh Rain,1x,Cash,1005444.0,Donny Moyle,Gold,0.15,1.0,1.61,1.37,0.43
2023-02-24,240223019.0,Bar,Eucalyptus Mint,1x,Cash,1005444.0,Donny Moyle,Gold,0.15,4.999999999999999,17.45,14.83,5.38
2023-02-24,240223019.0,Liquid,Vanilla Bean,0.5L,Cash,1005444.0,Donny Moyle,Gold,0.15,1.0,7.35,6.25,0.28
2023-02-24,240223020.0,Bar,Cedarwood Forest,2x,Cash,1008809.0,Rolph Bustard,Silver,0.1,5.0,15.25,13.72,3.17
2023-02-24,240223020.0,Liquid,Ocean Mist,1L,Cash,1008809.0,Rolph Bustard,Silver,0.1,5.0,22.95,20.66,5.01
2023-02-24,240223021.0,Bar,Sandalwood Spice,1x,Card,1008871.0,Neall Curry,Gold,0.15,4.0,15.0,12.75,4.59
2023-02-24,240223021.0,Bar,Fresh Rain,2x,Card,1008871.0,Neall Curry,Gold,0.15,5.0,9.45,8.03,-0.92
2023-02-24,240223021.0,Bar,Cedarwood Forest,4x,Card,1008871.0,Neall Curry,Gold,0.15,1.0,5.3,4.5,0.5
2023-02-24,240223022.0,Bar,Coconut Dream,1x,Cash,,,,0.0,4.999999999999999,13.7,13.7,6.5
2023-02-24,240223022.0,Liquid,Citrus Breeze,1L,Cash,,,,0.0,1.0,5.92,5.92,2.37
2023-02-24,240223023.0,Bar,Citrus Breeze,2x,Cash,1006357.0,Georgena Lethbury,,0.0,3.0,6.06,6.06,1.8
2023-02-24,240223023.0,Liquid,Cedarwood Forest,0.5L,Cash,1006357.0,Georgena Lethbury,,0.0,3.0,13.17,13.17,5.22
2023-02-24,240223024.0,Bar,Rose Garden,2x,Cash,1000831.0,Alvira Dusting,Bronze,0.05,3.0,9.51,9.03,0.18
2023-02-24,240223024.0,Liquid,Cedarwood Forest,0.25L,Cash,1000831.0,Alvira Dusting,Bronze,0.05,2.0,3.12,2.96,0.3
2023-02-24,240223024.0,Liquid,Vanilla Bean,0.5L,Cash,1000831.0,Alvira Dusting,Bronze,0.05,4.0,29.4,27.93,4.05
2023-02-24,240223025.0,Bar,Fresh Rain,2x,Cash,1004740.0,Clyde Bettis,Bronze,0.05,1.0,1.89,1.8,0.01
2023-02-24,240223025.0,Bar,Coconut Dream,4x,Cash,1004740.0,Clyde Bettis,Bronze,0.05,3.0,28.89,27.45,11.91
2023-02-24,240223025.0,Liquid,Rose Garden,1L,Cash,1004740.0,Clyde Bettis,Bronze,0.05,2.0,23.7,22.51,7.81
2023-02-24,240223026.0,Liquid,Citrus Breeze,0.5L,Card,1006880.0,Craggy Leonards,Silver,0.1,2.0,4.96,4.46,0.88
2023-02-24,240223027.0,Bar,Lavender Fields,2x,Cash,,,,0.0,3.0,7.23,7.23,0.09
2023-02-24,240223027.0,Liquid,Citrus Breeze,0.5L,Cash,,,,0.0,3.0,7.44,7.44,2.07
2023-02-24,240223028.0,Bar,Sandalwood Spice,4x,Cash,1009277.0,Tedra Bonds,Silver,0.1,4.0,31.96,28.76,-0.6
2023-02-24,240223029.0,Bar,Coconut Dream,2x,Cash,1009341.0,Rana Posselwhite,Silver,0.1,3.0,12.96,11.66,3.44
2023-02-24,240223029.0,Liquid,Sandalwood Spice,0.5L,Cash,1009341.0,Rana Posselwhite,Silver,0.1,3.0,28.68,25.81,11.2
2023-02-24,240223029.0,Liquid,Sandalwood Spice,1L,Cash,1009341.0,Rana Posselwhite,Silver,0.1,2.0,26.38,23.74,4.4
2023-02-24,240223030.0,Liquid,Sandalwood Spice,0.25L,Card,1006994.0,Erin Megarry,Bronze,0.05,5.0,21.25,20.19,7.94
2023-02-24,240223031.0,Bar,Vanilla Bean,2x,Card,1004929.0,Sonnnie Barnwell,Silver,0.1,4.0,27.44,24.7,5.7
2023-02-24,240223031.0,Bar,Fresh Rain,4x,Card,1004929.0,Sonnnie Barnwell,Silver,0.1,1.0,4.28,3.85,0.47
2023-02-24,240223031.0,Liquid,Rose Garden,0.5L,Card,1004929.0,Sonnnie Barnwell,Silver,0.1,1.0,7.05,6.34,2.64
2023-02-24,240223032.0,Bar,Sandalwood Spice,4x,Cash,1003651.0,Benedetto Malimoe,Silver,0.1,2.0,15.98,14.38,-0.3
2023-02-24,240223032.0,Liquid,Cedarwood Forest,0.25L,Cash,1003651.0,Benedetto Malimoe,Silver,0.1,5.0,7.8,7.02,0.37
2023-02-24,240223033.0,Bar,Cedarwood Forest,2x,Cash,,,,0.0,5.0,15.25,15.25,4.7
2023-02-24,240223033.0,Liquid,Ocean Mist,0.5L,Cash,,,,0.0,5.0,14.55,14.55,6.65
2023-02-24,240223034.0,Bar,Lavender Fields,4x,Cash,1009559.0,Ailis Ethridge,Silver,0.1,5.0,25.5,22.95,0.45
2023-02-24,240223034.0,Liquid,Ocean Mist,0.25L,Cash,1009559.0,Ailis Ethridge,Silver,0.1,3.0,4.65,4.19,1.82
2023-02-24,240223035.0,Bar,Eucalyptus Mint,1x,Cash,1008335.0,Allard Mendez,Bronze,0.05,4.0,13.96,13.26,5.7
2023-02-24,240223035.0,Bar,Cedarwood Forest,1x,Cash,1008335.0,Allard Mendez,Bronze,0.05,2.0,4.36,4.14,1.92
2023-02-24,240223036.0,Bar,Eucalyptus Mint,1x,Cash,1000520.0,Loni Philbrick,Silver,0.1,3.0,10.47,9.42,3.75
2023-02-24,240223037.0,Bar,Fresh Rain,2x,Cash,1000435.0,Mimi Attrill,Gold,0.15,5.0,9.45,8.03,-0.92
2023-02-24,240223037.0,Liquid,Coconut Dream,1L,Cash,1000435.0,Mimi Attrill,Gold,0.15,5.0,37.5,31.88,-2.27
2023-02-24,240223038.0,Bar,Eucalyptus Mint,2x,Card,1000031.0,Giana Hambidge,Bronze,0.05,4.0,24.92,23.67,9.31
2023-02-24,240223038.0,Bar,Coconut Dream,4x,Card,1000031.0,Giana Hambidge,Bronze,0.05,3.0,28.89,27.45,11.91
2023-02-24,240223039.0,Bar,Lavender Fields,1x,Card,1001616.0,Robin Zannotelli,Bronze,0.05,2.0,3.54,3.36,0.86
2023-02-24,240223039.0,Bar,Coconut Dream,2x,Card,1001616.0,Robin Zannotelli,Bronze,0.05,3.0,12.96,12.31,4.09
2023-02-24,240223040.0,Bar,Lavender Fields,1x,Cash,,,,0.0,4.0,7.08,7.08,2.08
2023-02-24,240223040.0,Liquid,Lavender Fields,0.25L,Cash,,,,0.0,3.0000000000000004,6.9,6.9,2.4
2023-02-24,240223040.0,Liquid,Eucalyptus Mint,1L,Cash,,,,0.0,1.0,13.27,13.27,4.31
2023-02-24,240223041.0,Bar,Eucalyptus Mint,2x,Cash,1003011.0,Dorothee Arrighini,,0.0,4.999999999999999,31.15,31.15,13.2
2023-02-24,240223041.0,Liquid,Rose Garden,0.25L,Cash,1003011.0,Dorothee Arrighini,,0.0,3.0000000000000004,5.7,5.7,0.12
2023-02-24,240223042.0,Liquid,Sandalwood Spice,1L,Card,1006420.0,Donelle Deakan,Silver,0.1,1.0,13.19,11.87,2.2
2023-02-24,240223043.0,Bar,Fresh Rain,2x,Cash,,,,0.0,5.0,9.45,9.45,0.5
2023-02-24,240223044.0,Bar,Lavender Fields,4x,Card,1002521.0,Scarface Dorie,Bronze,0.05,1.0,5.1,4.84,0.34
2023-02-24,240223044.0,Liquid,Fresh Rain,0.25L,Card,1002521.0,Scarface Dorie,Bronze,0.05,5.000000000000001,7.15,6.79,1.14
2023-02-24,240223045.0,Liquid,Ocean Mist,1L,Card,1005669.0,Angelika Bayns,Silver,0.1,2.0,9.18,8.26,2.0
2023-02-24,240223046.0,Bar,Ocean Mist,2x,Card,1007448.0,Erinn Boggish,Gold,0.15,2.0,4.08,3.47,0.97
2023-02-24,240223046.0,Bar,Coconut Dream,2x,Card,1007448.0,Erinn Boggish,Gold,0.15,2.0,8.64,7.34,1.86
2023-02-24,240223047.0,Liquid,Rose Garden,0.25L,Card,,,,0.0,5.0,9.5,9.5,0.2
2023-02-24,240223047.0,Liquid,Coconut Dream,0.5L,Card,,,,0.0,5.0,20.6,20.6,3.4
2023-02-24,240223048.0,Liquid,Ocean Mist,0.25L,Card,1002275.0,Gustie Maslin,Bronze,0.05,2.0,3.1,2.94,1.36
2023-02-24,240223048.0,Liquid,Cedarwood Forest,1L,Card,1002275.0,Gustie Maslin,Bronze,0.05,3.0000000000000004,20.28,19.27,3.49
2023-02-24,240223049.0,Bar,Fresh Rain,2x,Cash,1008586.0,Benedetta Skep,Silver,0.1,3.0,5.67,5.1,-0.27
2023-02-24,240223049.0,Bar,Eucalyptus Mint,2x,Cash,1008586.0,Benedetta Skep,Silver,0.1,2.0,12.46,11.21,4.03
2023-02-24,240223050.0,Bar,Fresh Rain,1x,Card,,,,0.0,3.0,4.83,4.83,2.01
2023-02-24,240223050.0,Liquid,Sandalwood Spice,0.25L,Card,,,,0.0,3.0,12.75,12.75,5.4
2023-02-24,240223051.0,Bar,Coconut Dream,1x,Cash,,,,0.0,2.0,5.48,5.48,2.6
2023-02-24,240223051.0,Bar,Cedarwood Forest,2x,Cash,,,,0.0,5.0,15.25,15.25,4.7
2023-02-24,240223051.0,Bar,Sandalwood Spice,4x,Cash,,,,0.0,4.0,31.96,31.96,2.6
2023-02-24,240223052.0,Bar,Cedarwood Forest,1x,Card,,,,0.0,5.0,10.9,10.9,5.35
2023-02-24,240223052.0,Liquid,Cedarwood Forest,1L,Card,,,,0.0,5.0,33.8,33.8,7.5
2023-02-24,240223053.0,Liquid,Rose Garden,0.25L,Card,1002044.0,Tammy Kirkbride,Silver,0.1,3.0000000000000004,5.7,5.13,-0.45
2023-02-24,240223054.0,Bar,Eucalyptus Mint,1x,Card,1006546.0,Valentino Rubinowitsch,Bronze,0.05,1.0,3.49,3.32,1.43
2023-02-24,240223054.0,Liquid,Vanilla Bean,0.25L,Card,1006546.0,Valentino Rubinowitsch,Bronze,0.05,1.0,4.61,4.38,1.38
2023-02-24,240223054.0,Liquid,Cedarwood Forest,0.5L,Card,1006546.0,Valentino Rubinowitsch,Bronze,0.05,5.0,21.95,20.85,7.6
2023-02-25,250223001.0,Bar,Vanilla Bean,4x,Cash,,,,0.0,3.0,53.22,53.22,26.22
2023-02-25,250223001.0,Bar,Cedarwood Forest,4x,Cash,,,,0.0,5.0,26.5,26.5,6.5
2023-02-25,250223001.0,Liquid,Cedarwood Forest,0.25L,Cash,,,,0.0,2.0,3.12,3.12,0.46
2023-02-25,250223002.0,Liquid,Eucalyptus Mint,0.5L,Cash,1004522.0,Francklin Kilford,Bronze,0.05,2.0,17.76,16.87,7.85
2023-02-25,250223002.0,Liquid,Lavender Fields,1L,Cash,1004522.0,Francklin Kilford,Bronze,0.05,1.0,8.09,7.69,1.76
2023-02-25,250223003.0,Liquid,Lavender Fields,0.5L,Cash,1009228.0,Cathy Enrigo,Silver,0.1,4.0,19.8,17.82,5.86
2023-02-25,250223003.0,Liquid,Citrus Breeze,1L,Cash,1009228.0,Cathy Enrigo,Silver,0.1,4.0,23.68,21.31,7.11
2023-02-25,250223004.0,Bar,Lavender Fields,1x,Cash,1004881.0,Ebenezer Thornton-dewhirst,Bronze,0.05,2.9999999999999996,5.31,5.04,1.29
2023-02-25,250223005.0,Bar,Coconut Dream,1x,Card,1005866.0,Arnaldo Bauer,Silver,0.1,4.0,10.96,9.86,4.1
2023-02-25,250223005.0,Bar,Lavender Fields,2x,Card,1005866.0,Arnaldo Bauer,Silver,0.1,2.0,4.82,4.34,-0.42
2023-02-25,250223005.0,Liquid,Vanilla Bean,0.5L,Card,1005866.0,Arnaldo Bauer,Silver,0.1,3.0000000000000004,22.05,19.85,1.94
2023-02-25,250223006.0,Bar,Citrus Breeze,2x,Cash,1008836.0,Riki Mc queen,Silver,0.1,1.0,2.02,1.82,0.4
2023-02-25,250223006.0,Liquid,Coconut Dream,0.5L,Cash,1008836.0,Riki Mc queen,Silver,0.1,2.0,8.24,7.42,0.54
2023-02-25,250223007.0,Bar,Lavender Fields,4x,Cash,,,,0.0,2.0,10.2,10.2,1.2
2023-02-25,250223007.0,Bar,Rose Garden,4x,Cash,,,,0.0,1.0,8.37,8.37,2.79
2023-02-25,250223007.0,Liquid,Fresh Rain,1L,Cash,,,,0.0,2.0,16.3,16.3,7.38
2023-02-25,250223008.0,Bar,Lavender Fields,1x,Card,1006278.0,Wiley Normavill,Silver,0.1,2.0,3.54,3.19,0.69
2023-02-25,250223008.0,Bar,Coconut Dream,4x,Card,1006278.0,Wiley Normavill,Silver,0.1,4.0,38.52,34.67,13.95
2023-02-25,250223008.0,Liquid,Coconut Dream,0.25L,Card,1006278.0,Wiley Normavill,Silver,0.1,1.0,2.38,2.14,0.41
2023-02-25,250223009.0,Bar,Sandalwood Spice,2x,Card,1000307.0,Addison Scutt,Bronze,0.05,1.0,7.57,7.19,3.31
2023-02-25,250223010.0,Bar,Cedarwood Forest,2x,Cash,,,,0.0,3.0000000000000004,9.15,9.15,2.82
2023-02-25,250223010.0,Liquid,Fresh Rain,0.25L,Cash,,,,0.0,2.0,2.86,2.86,0.6
2023-02-25,250223010.0,Liquid,Fresh Rain,0.25L,Cash,,,,0.0,3.0,4.29,4.29,0.9
2023-02-25,250223011.0,Bar,Vanilla Bean,2x,Card,1009925.0,Nert Burle,Gold,0.15,4.0,27.44,23.32,4.32
2023-02-25,250223011.0,Bar,Coconut Dream,4x,Card,1009925.0,Nert Burle,Gold,0.15,4.0,38.52,32.74,12.02
2023-02-25,250223012.0,Bar,Ocean Mist,2x,Card,1009532.0,Guendolen Upcraft,Gold,0.15,1.0,2.04,1.73,0.48
2023-02-25,250223012.0,Bar,Vanilla Bean,4x,Card,1009532.0,Guendolen Upcraft,Gold,0.15,5.000000000000001,88.7,75.4,30.4
2023-02-25,250223012.0,Liquid,Cedarwood Forest,1L,Card,1009532.0,Guendolen Upcraft,Gold,0.15,4.0,27.04,22.98,1.94
2023-02-25,250223013.0,Bar,Vanilla Bean,4x,Cash,1007518.0,Jacqui Choudhury,Bronze,0.05,3.0,53.22,50.56,23.56
2023-02-25,250223013.0,Liquid,Coconut Dream,1L,Cash,1007518.0,Jacqui Choudhury,Bronze,0.05,5.0,37.5,35.62,1.47
2023-02-25,250223014.0,Bar,Eucalyptus Mint,4x,Cash,,,,0.0,4.0,33.2,33.2,6.0
2023-02-25,250223014.0,Bar,Sandalwood Spice,4x,Cash,,,,0.0,4.0,31.96,31.96,2.6
2023-02-25,250223014.0,Liquid,Fresh Rain,1L,Cash,,,,0.0,3.0,24.45,24.45,11.07
2023-02-25,250223015.0,Liquid,Eucalyptus Mint,0.5L,Cash,1002191.0,Madonna Yellowlees,Bronze,0.0,2.0,17.76,17.76,8.74
2023-02-25,250223016.0,Bar,Lavender Fields,1x,Cash,1004238.0,Gery Digby,,0.0,5.0,8.85,8.85,2.6
2023-02-25,250223017.0,Bar,Lavender Fields,2x,Cash,1003963.0,Laurel Gissing,Silver,0.1,3.0,7.23,6.51,-0.63
2023-02-25,250223018.0,Bar,Citrus Breeze,4x,Cash,1008875.0,Susanna Easterby,Gold,0.15,5.000000000000001,20.3,17.26,3.76
2023-02-25,250223018.0,Liquid,Ocean Mist,0.25L,Cash,1008875.0,Susanna Easterby,Gold,0.15,5.0,7.75,6.59,2.64
2023-02-25,250223019.0,Bar,Sandalwood Spice,2x,Cash,1009871.0,Gwenny Doree,,0.0,4.0,30.28,30.28,14.76
2023-02-25,250223020.0,Bar,Cedarwood Forest,1x,Cash,,,,0.0,4.0,8.72,8.72,4.28
2023-02-25,250223020.0,Bar,Eucalyptus Mint,2x,Cash,,,,0.0,2.0,12.46,12.46,5.28
2023-02-25,250223020.0,Liquid,Coconut Dream,0.25L,Cash,,,,0.0,2.0,4.76,4.76,1.3
2023-02-25,250223021.0,Bar,Coconut Dream,1x,Card,1002612.0,Carmella Dufaur,Silver,0.1,4.0,10.96,9.86,4.1
2023-02-25,250223021.0,Liquid,Sandalwood Spice,0.5L,Card,1002612.0,Carmella Dufaur,Silver,0.1,4.999999999999999,47.8,43.02,18.67
2023-02-25,250223022.0,Bar,Ocean Mist,4x,Card,,,,0.0,4.0,18.6,18.6,9.08
2023-02-25,250223022.0,Liquid,Lavender Fields,0.25L,Card,,,,0.0,3.0000000000000004,6.9,6.9,2.4
2023-02-25,250223023.0,Bar,Vanilla Bean,1x,Card,1002579.0,Allistir Wannes,Bronze,0.0,4.0,14.56,14.56,4.56
2023-02-25,250223023.0,Bar,Cedarwood Forest,4x,Card,1002579.0,Allistir Wannes,Bronze,0.0,1.0,5.3,5.3,1.3
2023-02-25,250223024.0,Liquid,Citrus Breeze,0.25L,Cash,1003912.0,Kingston Aizikov,,0.0,4.0,5.84,5.84,2.24
2023-02-25,250223024.0,Liquid,Citrus Breeze,1L,Cash,1003912.0,Kingston Aizikov,,0.0,1.0,5.92,5.92,2.37
2023-02-25,250223025.0,Bar,Fresh Rain,2x,Card,,,,0.0,2.0,3.78,3.78,0.2
2023-02-25,250223025.0,Liquid,Sandalwood Spice,0.25L,Card,,,,0.0,1.0,4.25,4.25,1.8
2023-02-25,250223026.0,Bar,Cedarwood Forest,4x,Cash,1004520.0,Leeland Gokes,Bronze,0.05,1.0,5.3,5.03,1.03
2023-02-25,250223026.0,Liquid,Vanilla Bean,0.25L,Cash,1004520.0,Leeland Gokes,Bronze,0.05,4.0,18.44,17.52,5.52
2023-02-25,250223026.0,Liquid,Coconut Dream,0.5L,Cash,1004520.0,Leeland Gokes,Bronze,0.05,1.0,4.12,3.91,0.47
2023-02-25,250223027.0,Bar,Citrus Breeze,1x,Card,,,,0.0,1.0,0.81,0.81,0.06
2023-02-25,250223028.0,Bar,Ocean Mist,2x,Cash,,,,0.0,4.0,8.16,8.16,3.16
2023-02-25,250223029.0,Liquid,Eucalyptus Mint,0.5L,Card,1004574.0,Kelsy Estevez,Silver,0.1,4.0,35.52,31.97,13.93
2023-02-25,250223030.0,Bar,Cedarwood Forest,2x,Card,,,,0.0,3.0000000000000004,9.15,9.15,2.82
2023-02-25,250223030.0,Liquid,Sandalwood Spice,1L,Card,,,,0.0,4.0,52.76,52.76,14.08
2023-02-25,250223031.0,Bar,Citrus Breeze,4x,Card,1004682.0,Nonna Joreau,Bronze,0.05,2.0,8.12,7.71,2.31
2023-02-25,250223032.0,Bar,Sandalwood Spice,4x,Cash,,,,0.0,4.0,31.96,31.96,2.6
2023-02-25,250223032.0,Liquid,Cedarwood Forest,1L,Cash,,,,0.0,2.0,13.52,13.52,3.0
2023-02-25,250223033.0,Bar,Vanilla Bean,4x,Card,1008440.0,Andria Moyes,Silver,0.1,3.0,53.22,47.9,20.9
2023-02-25,250223034.0,Bar,Lavender Fields,1x,Card,1006263.0,Ariel Speechly,Gold,0.15,1.0,1.77,1.5,0.25
2023-02-25,250223034.0,Liquid,Coconut Dream,0.5L,Card,1006263.0,Ariel Speechly,Gold,0.15,3.0,12.36,10.51,0.19
2023-02-25,250223034.0,Liquid,Ocean Mist,1L,Card,1006263.0,Ariel Speechly,Gold,0.15,2.0,9.18,7.8,1.54
2023-02-25,250223035.0,Bar,Sandalwood Spice,1x,Cash,,,,0.0,3.0,11.25,11.25,5.13
2023-02-25,250223035.0,Bar,Cedarwood Forest,4x,Cash,,,,0.0,4.0,21.2,21.2,5.2
2023-02-25,250223035.0,Liquid,Ocean Mist,0.5L,Cash,,,,0.0,3.0,8.73,8.73,3.99
2023-02-25,250223036.0,Bar,Cedarwood Forest,4x,Card,1003924.0,Reeta Tacey,Silver,0.1,1.0,5.3,4.77,0.77
2023-02-25,250223037.0,Bar,Lavender Fields,2x,Cash,1001220.0,Codi Whithorn,Gold,0.15,5.0,12.05,10.24,-1.66
2023-02-25,250223037.0,Liquid,Eucalyptus Mint,0.5L,Cash,1001220.0,Codi Whithorn,Gold,0.15,4.0,35.52,30.19,12.15
2023-02-25,250223037.0,Liquid,Sandalwood Spice,1L,Cash,1001220.0,Codi Whithorn,Gold,0.15,3.0,39.57,33.63,4.62
2023-02-25,250223038.0,Bar,Coconut Dream,1x,Cash,,,,0.0,2.0,5.48,5.48,2.6
2023-02-25,250223038.0,Bar,Eucalyptus Mint,4x,Cash,,,,0.0,5.0,41.5,41.5,7.5
2023-02-25,250223038.0,Liquid,Coconut Dream,0.25L,Cash,,,,0.0,3.0,7.14,7.14,1.95
2023-02-25,250223039.0,Liquid,Citrus Breeze,0.5L,Card,1004457.0,Lambert Polk,Silver,0.1,5.0,12.4,11.16,2.21
2023-02-25,250223039.0,Liquid,Vanilla Bean,0.5L,Card,1004457.0,Lambert Polk,Silver,0.1,3.0000000000000004,22.05,19.85,1.94
2023-02-25,250223040.0,Liquid,Cedarwood Forest,1L,Card,1002449.0,Mandy Link,Silver,0.1,1.0,6.76,6.08,0.82
2023-02-25,250223041.0,Bar,Sandalwood Spice,2x,Card,1004955.0,Archaimbaud Gossart,Bronze,0.05,5.0,37.85,35.96,16.56
2023-02-25,250223041.0,Bar,Lavender Fields,4x,Card,1004955.0,Archaimbaud Gossart,Bronze,0.05,2.0,10.2,9.69,0.69
2023-02-25,250223042.0,Bar,Ocean Mist,4x,Card,1003367.0,Kamilah Crasford,Silver,0.1,1.0,4.65,4.19,1.81
2023-02-25,250223042.0,Bar,Coconut Dream,4x,Card,1003367.0,Kamilah Crasford,Silver,0.1,2.0,19.26,17.33,6.97
2023-02-25,250223043.0,Bar,Rose Garden,1x,Card,1009165.0,Eachelle Townshend,Silver,0.1,4.0,9.8,8.82,2.62
2023-02-25,250223044.0,Bar,Cedarwood Forest,2x,Cash,1006333.0,Ferd Carloni,Silver,0.1,4.0,12.2,10.98,2.54
2023-02-25,250223044.0,Liquid,Rose Garden,0.25L,Cash,1006333.0,Ferd Carloni,Silver,0.1,2.0,3.8,3.42,-0.3
2023-02-25,250223045.0,Liquid,Rose Garden,1L,Card,1003758.0,Ree Ballchin,Bronze,0.05,4.0,47.4,45.03,15.63
2023-02-25,250223046.0,Bar,Cedarwood Forest,2x,Cash,,,,0.0,2.0,6.1,6.1,1.88
2023-02-25,250223046.0,Liquid,Rose Garden,1L,Cash,,,,0.0,2.0,23.7,23.7,9.0
2023-02-25,250223047.0,Bar,Cedarwood Forest,4x,Card,1008671.0,Chickie Litherborough,Bronze,0.05,4.0,21.2,20.14,4.14
2023-02-25,250223047.0,Liquid,Eucalyptus Mint,0.25L,Card,1008671.0,Chickie Litherborough,Bronze,0.05,5.0,22.5,21.38,10.03
2023-02-25,250223047.0,Liquid,Coconut Dream,0.25L,Card,1008671.0,Chickie Litherborough,Bronze,0.05,2.0,4.76,4.52,1.06
2023-02-25,250223048.0,Bar,Rose Garden,1x,Card,1008818.0,Ashli Hause,Silver,0.1,1.0,2.45,2.2,0.65
2023-02-25,250223048.0,Bar,Rose Garden,2x,Card,1008818.0,Ashli Hause,Silver,0.1,3.0,9.51,8.56,-0.29
2023-02-25,250223048.0,Bar,Fresh Rain,4x,Card,1008818.0,Ashli Hause,Silver,0.1,4.0,17.12,15.41,1.89
2023-02-25,250223049.0,Bar,Sandalwood Spice,1x,Cash,1005866.0,Arnaldo Bauer,Silver,0.1,4.0,15.0,13.5,5.34
2023-02-25,250223049.0,Bar,Rose Garden,4x,Cash,1005866.0,Arnaldo Bauer,Silver,0.1,1.0,8.37,7.53,1.95
2023-02-25,250223049.0,Liquid,Rose Garden,0.5L,Cash,1005866.0,Arnaldo Bauer,Silver,0.1,3.0,21.15,19.04,7.94
2023-02-25,250223050.0,Bar,Rose Garden,2x,Card,1007611.0,Kalvin Wiltshire,Silver,0.1,1.0,3.17,2.85,-0.1
2023-02-25,250223050.0,Liquid,Sandalwood Spice,1L,Card,1007611.0,Kalvin Wiltshire,Silver,0.1,3.0,39.57,35.61,6.6
2023-02-25,250223051.0,Liquid,Coconut Dream,1L,Cash,,,,0.0,3.0,22.5,22.5,2.01
2023-02-25,250223052.0,Liquid,Sandalwood Spice,0.25L,Card,1002081.0,Ernesta Garstan,Gold,0.15,3.0,12.75,10.84,3.49
2023-02-25,250223052.0,Liquid,Vanilla Bean,0.25L,Card,1002081.0,Ernesta Garstan,Gold,0.15,4.0,18.44,15.67,3.67
2023-02-25,250223052.0,Liquid,Coconut Dream,0.25L,Card,1002081.0,Ernesta Garstan,Gold,0.15,2.0,4.76,4.05,0.59
2023-02-25,250223053.0,Liquid,Cedarwood Forest,0.25L,Cash,1004579.0,Gwenneth Coldtart,Silver,0.1,5.0,7.8,7.02,0.37
2023-02-26,,,,,,,,,0.0,,,,
2023-02-27,270223001.0,Liquid,Sandalwood Spice,0.25L,Card,,,,0.0,3.0,12.75,12.75,5.4
2023-02-27,270223001.0,Liquid,Sandalwood Spice,1L,Card,,,,0.0,5.0,65.95,65.95,17.6
2023-02-27,270223002.0,Bar,Citrus Breeze,1x,Cash,1004561.0,Perry Gullberg,Silver,0.1,2.0,1.62,1.46,-0.04
2023-02-27,270223003.0,Bar,Lavender Fields,1x,Card,1009289.0,Zora Keizman,Bronze,0.05,2.9999999999999996,5.31,5.04,1.29
2023-02-27,270223004.0,Bar,Coconut Dream,4x,Cash,1005077.0,Doretta Linfitt,Gold,0.15,3.0,28.89,24.56,9.02
2023-02-27,270223005.0,Liquid,Coconut Dream,0.5L,Cash,1007075.0,Todd Talby,Silver,0.1,2.0,8.24,7.42,0.54
2023-02-27,270223006.0,Liquid,Vanilla Bean,0.5L,Cash,,,,0.0,4.0,29.4,29.4,5.52
2023-02-27,270223007.0,Liquid,Sandalwood Spice,0.5L,Card,1004395.0,Rosalia Lauridsen,Bronze,0.05,4.0,38.24,36.33,16.85
2023-02-27,270223008.0,Liquid,Lavender Fields,0.25L,Card,1006697.0,Zora Renne,Silver,0.1,4.0,9.2,8.28,2.28
2023-02-27,270223008.0,Liquid,Lavender Fields,0.5L,Card,1006697.0,Zora Renne,Silver,0.1,3.0,14.85,13.36,4.39
2023-02-27,270223009.0,Liquid,Vanilla Bean,0.25L,Card,,,,0.0,1.0,4.61,4.61,1.61
2023-02-27,270223009.0,Liquid,Cedarwood Forest,1L,Card,,,,0.0,2.0,13.52,13.52,3.0
2023-02-27,270223010.0,Bar,Fresh Rain,4x,Card,1006921.0,Talia Kielty,Bronze,0.05,4.999999999999999,21.4,20.33,3.43
2023-02-27,270223010.0,Liquid,Rose Garden,0.25L,Card,1006921.0,Talia Kielty,Bronze,0.05,2.0,3.8,3.61,-0.11
2023-02-27,270223010.0,Liquid,Vanilla Bean,1L,Card,1006921.0,Talia Kielty,Bronze,0.05,4.0,50.0,47.5,0.1
2023-02-27,270223011.0,Bar,Vanilla Bean,2x,Card,1008375.0,Dayle Girvin,Silver,0.1,4.999999999999999,34.3,30.87,7.12
2023-02-27,270223011.0,Liquid,Eucalyptus Mint,1L,Card,1008375.0,Dayle Girvin,Silver,0.1,3.0000000000000004,39.81,35.83,8.95
2023-02-27,270223012.0,Bar,Vanilla Bean,1x,Card,1006272.0,Cleavland Risborough,Silver,0.1,1.0,3.64,3.28,0.78
2023-02-27,270223012.0,Liquid,Sandalwood Spice,0.5L,Card,1006272.0,Cleavland Risborough,Silver,0.1,1.0,9.56,8.6,3.73
